path,dog_detected,best_confidence,dog_frame_count,total_frames_checked
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 15-57-21.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 15-58-56.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-00-27.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-00-44.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-01-17.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-02-16.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-02-37.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-03-25.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-09-41.mp4,TRUE,0.483,2,99
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-10-30.mp4,TRUE,0.796,60,272
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-12-40.mp4,TRUE,0.582,7,42
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-12-58.mp4,TRUE,0.873,53,140
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-14-04.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-14-50.mp4,FALSE,0,0,116
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-16-04.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-16-30.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-16-54.mp4,FALSE,0,0,118
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-17-49.mp4,FALSE,0,0,372
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-21-19.mp4,FALSE,0,0,132
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-22-21.mp4,TRUE,0.774,24,220
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-24-05.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-24-35.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-24-58.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-25-18.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-25-31.mp4,FALSE,0,0,38
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-25-45.mp4,TRUE,0.858,5,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-26-19.mp4,TRUE,0.791,18,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-27-35.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-27-55.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-28-43.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-29-06.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-29-24.mp4,FALSE,0,0,148
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-30-55.mp4,TRUE,0.873,16,200
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-32-31.mp4,TRUE,0.715,6,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-32-50.mp4,TRUE,0.806,18,136
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-33-57.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-34-29.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-34-59.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-36-03.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-36-29.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-37-15.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-37-49.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-38-22.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-38-38.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-39-11.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-39-25.mp4,FALSE,0,0,112
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-40-27.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-41-32.mp4,FALSE,0,0,120
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-42-27.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-43-24.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-44-06.mp4,FALSE,0,0,35
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-44-19.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-44-38.mp4,TRUE,0.803,25,148
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-45-49.mp4,TRUE,0.777,52,80
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-46-29.mp4,TRUE,0.813,31,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-47-25.mp4,FALSE,0,0,74
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-47-59.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-48-34.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-49-18.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-49-40.mp4,FALSE,0,0,96
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-50-24.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-50-52.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-51-58.mp4,FALSE,0,0,200
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-54-17.mp4,TRUE,0.657,11,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-54-36.mp4,TRUE,0.892,27,46
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-54-56.mp4,TRUE,0.837,29,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-55-13.mp4,TRUE,0.837,9,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-56-05.mp4,TRUE,0.792,25,88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-57-00.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-58-00.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-58-26.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-59-14.mp4,FALSE,0,0,39
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 16-59-30.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-00-07.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-00-33.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-01-39.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-02-00.mp4,FALSE,0,0,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-03-01.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-03-35.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-04-04.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-04-50.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-05-20.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-05-48.mp4,TRUE,0.926,62,140
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-06-53.mp4,TRUE,0.753,27,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-07-17.mp4,TRUE,0.759,40,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-07-49.mp4,TRUE,0.842,67,152
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-09-11.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-09-40.mp4,FALSE,0,0,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-10-44.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-11-48.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-12-08.mp4,TRUE,0.798,8,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-12-57.mp4,FALSE,0,0,39
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-13-12.mp4,FALSE,0,0,104
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-14-16.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-15-27.mp4,TRUE,0.645,1,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-16-02.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-16-26.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-17-48.mp4,TRUE,0.816,17,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-21-52.mp4,TRUE,0.828,17,102
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-22-40.mp4,TRUE,0.506,4,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-23-18.mp4,FALSE,0,0,91
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-23-58.mp4,FALSE,0,0,62
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-24-25.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-25-35.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-26-34.mp4,FALSE,0,0,80
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-29-36.mp4,FALSE,0,0,34
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-29-48.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-38-57.mp4,TRUE,0.85,11,43
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-39-14.mp4,TRUE,0.793,9,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-41-11.mp4,TRUE,0.791,3,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-42-15.mp4,TRUE,0.683,5,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-42-59.mp4,TRUE,0.776,7,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-44-18.mp4,TRUE,0.869,5,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-44-30.mp4,TRUE,0.869,4,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-52-08.mp4,TRUE,0.862,5,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 17-53-22.mp4,TRUE,0.765,5,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-05-34.mp4,FALSE,0,0,47
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-06-02.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-08-03.mp4,TRUE,0.867,26,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-08-33.mp4,TRUE,0.75,9,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-10-17.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-13-18.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-15-45.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-17-22.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-20-11.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-21-24.mp4,TRUE,0.796,5,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-29-56.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-30-26.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-40-22.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-41-05.mp4,FALSE,0,0,47
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-41-25.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-43-00.mp4,FALSE,0,0,35
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-43-14.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-43-28.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-45-01.mp4,TRUE,0.459,1,38
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-45-17.mp4,TRUE,0.862,21,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-47-36.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-47-56.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-48-41.mp4,TRUE,0.8,25,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-51-13.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-52-00.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-52-27.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-53-13.mp4,TRUE,0.588,3,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-54-28.mp4,TRUE,0.888,22,120
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-55-22.mp4,TRUE,0.791,17,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-56-03.mp4,TRUE,0.701,10,62
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-56-31.mp4,TRUE,0.769,31,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-57-05.mp4,TRUE,0.707,13,128
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 18-59-20.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-01-16.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-01-38.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-02-02.mp4,TRUE,0.584,2,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-02-22.mp4,TRUE,0.754,15,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-03-15.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-03-41.mp4,TRUE,0.842,18,98
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-17-27.mp4,FALSE,0,0,136
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-18-32.mp4,FALSE,0,0,220
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-20-17.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-21-21.mp4,TRUE,0.436,1,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-21-40.mp4,TRUE,0.788,5,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-22-06.mp4,TRUE,0.556,2,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-22-19.mp4,TRUE,0.788,14,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-23-09.mp4,TRUE,0.628,4,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-23-38.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 19-52-46.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-13-02.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-14-06.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-14-25.mp4,FALSE,0,0,96
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-15-12.mp4,FALSE,0,0,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-15-46.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-34-19.mp4,FALSE,0,0,140
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-35-28.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-35-47.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-36-47.mp4,FALSE,0,0,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-38-39.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-53-01.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-53-20.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-55-58.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-56-25.mp4,FALSE,0,0,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-58-31.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 20-59-35.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-19-06.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-19-54.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-20-16.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-20-55.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-23-30.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-23-46.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-52-53.mp4,TRUE,0.787,30,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-53-51.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-54-10.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-56-33.mp4,TRUE,0.85,21,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-59-07.mp4,TRUE,0.647,5,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 21-59-56.mp4,TRUE,0.598,2,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-00-36.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-22-25.mp4,TRUE,0.846,21,30
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-22-37.mp4,TRUE,0.744,18,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-25-37.mp4,TRUE,0.757,3,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-29-14.mp4,TRUE,0.833,31,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-29-56.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-30-11.mp4,TRUE,0.514,3,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-31-56.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-32-31.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-33-16.mp4,TRUE,0.781,13,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-33-47.mp4,TRUE,0.871,37,136
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-34-52.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-35-39.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-36-07.mp4,TRUE,0.725,23,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-40-14.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-40-50.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-42-40.mp4,TRUE,0.509,5,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-44-40.mp4,TRUE,0.399,4,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-44-57.mp4,TRUE,0.781,6,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-45-18.mp4,TRUE,0.907,35,111
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-46-09.mp4,TRUE,0.607,17,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-46-26.mp4,TRUE,0.911,54,103
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-47-13.mp4,TRUE,0.715,18,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-47-53.mp4,TRUE,0.573,10,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-48-11.mp4,TRUE,0.754,22,74
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-48-58.mp4,TRUE,0.667,3,42
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-49-14.mp4,TRUE,0.849,25,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-49-59.mp4,TRUE,0.778,21,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-50-33.mp4,TRUE,0.79,22,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-51-02.mp4,TRUE,0.505,15,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-51-16.mp4,TRUE,0.508,7,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-51-43.mp4,TRUE,0.865,11,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-52-26.mp4,TRUE,0.441,2,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-53-15.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-53-46.mp4,TRUE,0.361,2,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-22\2026-02-22 22-55-50.mp4,TRUE,0.416,7,44
